id,action,timestamp,user_id,ticket_id
786,RT Ticket Number '1603' added by Sophia Paloma.,2025-11-06 01:53:30.554141,5.0,131
787,Status changed from Open to In Progress by Sophia Paloma.,2025-11-06 01:53:30.554145,5.0,131
788,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-06 01:53:34.105351,5.0,135
789,RT Ticket Number '1605' added by Sophia Paloma.,2025-11-06 01:57:18.400689,5.0,135
790,Status changed from Open to In Progress by Sophia Paloma.,2025-11-06 01:57:18.400693,5.0,135
791,RT Ticket Number '1607' added by Limuel Ongtingco.,2025-11-06 01:59:35.927309,4.0,117
792,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 01:59:35.927313,4.0,117
793,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 01:59:46.806262,4.0,120
794,Ticket created by Limuel Ongtingco,2025-11-06 02:18:14.251155,1.0,137
795,Ticket auto-assigned to Zxakira Napoles,2025-11-06 02:18:14.280071,1.0,137
796,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-06 02:18:25.736980,3.0,137
797,RT Ticket Number '1608' added by Zxakira Napoles.,2025-11-06 02:19:35.101112,3.0,137
798,Status changed from Open to Resolved by Zxakira Napoles.,2025-11-06 02:19:35.101116,3.0,137
799,RT Ticket Number '1610' added by Limuel Ongtingco.,2025-11-06 03:15:07.714318,4.0,120
800,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 03:15:07.714323,4.0,120
801,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 03:16:13.676167,4.0,123
802,RT Ticket Number '1612' added by Limuel Ongtingco.,2025-11-06 03:19:42.245250,4.0,123
803,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 03:19:42.245254,4.0,123
804,Ticket created by Limuel Ongtingco,2025-11-06 03:24:15.725864,1.0,139
805,Ticket auto-assigned to Zxakira Napoles,2025-11-06 03:24:15.746980,1.0,139
806,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-06 03:24:22.350308,1.0,139
807,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 03:24:31.612866,4.0,129
808,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 03:24:46.862626,4.0,139
809,RT Ticket Number '1614' added by Limuel Ongtingco.,2025-11-06 03:29:55.614908,4.0,139
810,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 03:29:55.614912,4.0,139
811,Status changed from Open to Pending by Limuel Ongtingco.,2025-11-06 03:58:43.405596,4.0,129
812,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 03:58:50.771858,4.0,133
813,RT Ticket Number '1616' added by Limuel Ongtingco.,2025-11-06 04:03:00.702574,4.0,133
814,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 04:03:00.702577,4.0,133
815,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 04:03:04.777320,4.0,136
816,RT Ticket Number '1618' added by Limuel Ongtingco.,2025-11-06 04:06:08.598026,4.0,136
817,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 04:06:08.598032,4.0,136
818,Email log added by Limuel Ongtingco.,2025-11-06 05:23:04.562417,1.0,43
819,Status changed from Pending to New by Limuel Ongtingco.,2025-11-06 05:23:11.874413,1.0,43
820,Email log added by Limuel Ongtingco.,2025-11-06 05:30:00.841387,1.0,100
821,Status changed from Pending to New by Limuel Ongtingco.,2025-11-06 05:30:04.228903,1.0,100
822,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-06 05:38:20.349995,4.0,43
823,RT Ticket Number '1620' added by Limuel Ongtingco.,2025-11-06 05:46:48.898136,4.0,43
824,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-06 05:46:48.898141,4.0,43
825,Email log added by Limuel Ongtingco.,2025-11-06 05:50:00.371775,1.0,14
826,Remark added by Limuel Ongtingco: This ticket has been re-opened.,2025-11-06 05:56:39.981604,1.0,14
827,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-06 06:37:38.295342,5.0,100
828,RT Ticket Number changed from '1467' to '1468' by Limuel Ongtingco.,2025-11-06 06:49:21.792404,1.0,32
829,Remark added by Limuel Ongtingco: Payment received and verified,2025-11-06 08:42:05.101528,1.0,91
830,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-06 08:42:05.101534,1.0,91
831,Ticket created by Limuel Ongtingco,2025-11-07 00:01:38.475396,1.0,140
832,Ticket auto-assigned to Zxakira Napoles,2025-11-07 00:01:38.498963,1.0,140
833,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 00:01:43.516080,1.0,140
834,Ticket created by Limuel Ongtingco,2025-11-07 00:02:28.185552,1.0,141
835,Ticket auto-assigned to Zxakira Napoles,2025-11-07 00:02:28.200410,1.0,141
836,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-07 00:07:22.052871,1.0,141
837,Ticket created by Limuel Ongtingco,2025-11-07 00:07:45.684904,1.0,142
838,Ticket auto-assigned to Zxakira Napoles,2025-11-07 00:07:45.704807,1.0,142
839,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 00:08:01.057593,4.0,140
840,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-07 00:11:34.486522,3.0,142
841,RT Ticket Number '1624' added by Zxakira Napoles.,2025-11-07 00:11:43.714015,3.0,142
842,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-07 00:11:43.714018,3.0,142
843,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-07 00:11:52.859842,3.0,130
844,RT Ticket Number '1626' added by Limuel Ongtingco.,2025-11-07 00:15:46.908726,4.0,140
845,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 00:15:46.908731,4.0,140
846,RT Ticket Number '1622' added by Limuel Ongtingco.,2025-11-07 00:17:09.500709,1.0,100
847,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 00:17:09.500714,1.0,100
848,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-07 00:18:18.149759,5.0,141
849,RT Ticket Number '1628' added by Limuel Ongtingco.,2025-11-07 00:23:22.549046,1.0,141
850,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 00:23:22.549050,1.0,141
851,Email log added by Limuel Ongtingco.,2025-11-07 00:25:43.242718,1.0,48
852,Remark added by Limuel Ongtingco: The client confirmed on their end that internet has been working.,2025-11-07 00:37:12.927867,1.0,48
853,Status changed from Pending to Resolved by Limuel Ongtingco.,2025-11-07 00:37:12.927871,1.0,48
854,Ticket created by Limuel Ongtingco,2025-11-07 00:38:07.914836,1.0,143
855,Ticket auto-assigned to Zxakira Napoles,2025-11-07 00:38:07.947940,1.0,143
856,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 00:38:17.095452,1.0,143
857,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 00:40:23.266603,4.0,143
858,RT Ticket Number '2106' added by Limuel Ongtingco.,2025-11-07 00:50:10.452350,4.0,143
859,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 00:50:10.452354,4.0,143
860,Ticket created by Limuel Ongtingco,2025-11-07 01:51:15.523886,1.0,144
861,Ticket auto-assigned to Zxakira Napoles,2025-11-07 01:51:15.539590,1.0,144
862,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-07 01:51:31.116526,3.0,144
863,Ticket created by Limuel Ongtingco,2025-11-07 02:52:04.415664,1.0,145
864,Ticket auto-assigned to Zxakira Napoles,2025-11-07 02:52:04.436143,1.0,145
865,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-07 02:52:10.283618,1.0,145
866,Ticket created by Limuel Ongtingco,2025-11-07 02:52:42.829837,1.0,146
867,Ticket auto-assigned to Zxakira Napoles,2025-11-07 02:52:42.836787,1.0,146
868,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 02:52:48.592475,1.0,146
869,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 02:52:55.821282,4.0,146
870,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-07 02:53:00.972370,5.0,145
871,Status changed from Open to Resolved by Zxakira Napoles.,2025-11-07 03:16:20.022695,3.0,144
872,Ticket created by Limuel Ongtingco,2025-11-07 03:16:46.568459,1.0,147
873,Ticket auto-assigned to Zxakira Napoles,2025-11-07 03:16:46.586254,1.0,147
874,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-07 03:16:56.384613,3.0,147
875,RT Ticket Number '1635' added by Limuel Ongtingco.,2025-11-07 03:18:35.064511,1.0,144
876,RT Ticket Number '1634' added by Limuel Ongtingco.,2025-11-07 03:18:54.335324,1.0,145
877,RT Ticket Number '1633' added by Limuel Ongtingco.,2025-11-07 03:19:09.736469,1.0,146
878,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 03:19:20.971275,1.0,145
879,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 03:19:28.521286,1.0,146
880,Ticket created by Limuel Ongtingco,2025-11-07 03:20:40.415776,1.0,148
881,Ticket auto-assigned to Zxakira Napoles,2025-11-07 03:20:40.468356,1.0,148
882,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 03:20:45.619211,1.0,148
883,Ticket created by Limuel Ongtingco,2025-11-07 05:10:13.289197,1.0,149
884,Ticket auto-assigned to Zxakira Napoles,2025-11-07 05:10:13.323278,1.0,149
885,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 05:11:03.525253,1.0,149
886,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 05:11:56.355790,4.0,149
887,RT Ticket Number '1637' added by Zxakira Napoles.,2025-11-07 05:12:46.786129,3.0,147
888,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-07 05:12:46.786134,3.0,147
889,RT Ticket Number '1639' added by Limuel Ongtingco.,2025-11-07 05:16:04.348869,4.0,149
890,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 05:16:04.348874,4.0,149
891,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 05:16:07.086646,4.0,148
892,Ticket created by Limuel Ongtingco,2025-11-07 05:17:46.073446,1.0,151
893,Ticket auto-assigned to Zxakira Napoles,2025-11-07 05:17:46.078614,1.0,151
894,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-07 05:17:52.510341,1.0,151
895,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-07 05:18:09.255134,5.0,151
896,RT Ticket Number '1641' added by Limuel Ongtingco.,2025-11-07 05:20:35.387620,4.0,148
897,Remark added by Limuel Ongtingco: Already sent the email SOA to the client and forwarded as well to Tac Team,2025-11-07 05:20:35.408577,4.0,148
898,Status changed from Open to Resolved by Limuel Ongtingco.,2025-11-07 05:20:35.408581,4.0,148
899,Ticket created by Limuel Ongtingco,2025-11-07 07:45:22.692998,1.0,152
900,Ticket auto-assigned to Zxakira Napoles,2025-11-07 07:45:22.711921,1.0,152
901,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-07 07:45:42.149665,3.0,152
902,Ticket created by Limuel Ongtingco,2025-11-07 07:46:16.010942,1.0,153
903,Ticket auto-assigned to Zxakira Napoles,2025-11-07 07:46:16.019455,1.0,153
904,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 07:46:25.633702,1.0,153
905,RT Ticket Number '1642' added by Limuel Ongtingco.,2025-11-07 07:48:15.369589,1.0,151
906,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 07:48:20.775958,1.0,151
907,RT Ticket Number '1644' added by Zxakira Napoles.,2025-11-07 07:48:29.326325,3.0,152
908,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-07 07:48:29.326330,3.0,152
909,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 07:49:07.613318,4.0,153
910,RT Ticket Number '1646' added by Limuel Ongtingco.,2025-11-07 07:52:48.629687,4.0,153
911,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 07:52:48.629693,4.0,153
912,Ticket created by Limuel Ongtingco,2025-11-07 08:09:45.455825,1.0,154
913,Ticket auto-assigned to Zxakira Napoles,2025-11-07 08:09:45.473833,1.0,154
914,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 08:09:49.641201,1.0,154
915,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-07 08:10:00.722462,4.0,154
916,RT Ticket Number '1647' added by Limuel Ongtingco.,2025-11-07 08:13:42.306526,4.0,154
917,Remark added by Limuel Ongtingco: Payment received and verified by DC,2025-11-07 08:13:42.315065,4.0,154
918,Status changed from Open to Resolved by Limuel Ongtingco.,2025-11-07 08:13:42.315070,4.0,154
919,Ticket created by Limuel Ongtingco,2025-11-07 08:54:20.511918,1.0,155
920,Ticket auto-assigned to Zxakira Napoles,2025-11-07 08:54:20.551506,1.0,155
921,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-07 08:54:41.665500,3.0,155
922,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-07 08:55:32.682340,1.0,155
923,RT Ticket Number '1649' added by Limuel Ongtingco.,2025-11-07 09:17:43.447252,1.0,155
924,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-07 09:17:43.447256,1.0,155
925,Ticket created by Limuel Ongtingco,2025-11-09 23:36:18.511121,1.0,156
926,Ticket auto-assigned to Zxakira Napoles,2025-11-09 23:36:18.525027,1.0,156
927,Ticket created by Limuel Ongtingco,2025-11-09 23:40:09.053397,1.0,157
928,Ticket auto-assigned to Zxakira Napoles,2025-11-09 23:40:09.150931,1.0,157
929,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-09 23:40:21.320654,1.0,157
930,Ticket created by Limuel Ongtingco,2025-11-09 23:40:51.210222,1.0,158
931,Ticket auto-assigned to Zxakira Napoles,2025-11-09 23:40:51.225164,1.0,158
932,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-09 23:40:56.190064,1.0,158
933,Ticket created by Limuel Ongtingco,2025-11-09 23:41:26.324930,1.0,159
934,Ticket auto-assigned to Zxakira Napoles,2025-11-09 23:41:26.329111,1.0,159
935,Ticket created by Limuel Ongtingco,2025-11-09 23:47:58.706987,1.0,160
936,Ticket auto-assigned to Zxakira Napoles,2025-11-09 23:47:58.715505,1.0,160
937,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-09 23:48:04.020456,1.0,160
938,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-09 23:49:20.006629,4.0,158
939,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-09 23:57:52.717934,1.0,156
940,RT Ticket Number '1651' added by Limuel Ongtingco.,2025-11-09 23:58:08.514958,4.0,158
941,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-09 23:58:08.514962,4.0,158
942,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-09 23:58:11.714216,4.0,156
943,RT Ticket Number '1653' added by Limuel Ongtingco.,2025-11-10 00:02:43.846802,4.0,156
944,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-10 00:02:43.846806,4.0,156
945,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-10 00:11:03.649787,3.0,159
946,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-10 00:12:38.967756,5.0,160
947,RT Ticket Number '1654' added by Zxakira Napoles.,2025-11-10 00:15:02.295766,3.0,159
948,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-10 00:15:02.295771,3.0,159
949,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-10 00:15:11.969509,3.0,152
950,RT Ticket Number '1656' added by Sophia Paloma.,2025-11-10 00:23:05.931555,5.0,160
951,Status changed from Open to In Progress by Sophia Paloma.,2025-11-10 00:23:05.931559,5.0,160
952,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-10 00:23:10.808718,5.0,157
953,RT Ticket Number '1659' added by Sophia Paloma.,2025-11-10 00:30:03.494662,5.0,157
954,Status changed from Open to In Progress by Sophia Paloma.,2025-11-10 00:30:03.494667,5.0,157
955,Remark added by Zxakira Napoles: Ticket marked as rejected,2025-11-10 00:47:51.564586,3.0,7
956,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-10 00:47:51.564590,3.0,7
957,Ticket created by Limuel Ongtingco,2025-11-10 02:09:39.135267,1.0,161
958,Ticket auto-assigned to Zxakira Napoles,2025-11-10 02:09:39.216912,1.0,161
959,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-10 02:09:48.351729,3.0,161
960,RT Ticket Number '1661' added by Zxakira Napoles.,2025-11-10 02:34:24.385563,3.0,161
961,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-10 02:34:24.385567,3.0,161
962,Ticket created by Limuel Ongtingco,2025-11-10 02:36:43.107218,1.0,162
963,Ticket auto-assigned to Zxakira Napoles,2025-11-10 02:36:43.194416,1.0,162
964,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-10 02:36:49.386672,1.0,162
965,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-10 02:37:04.611127,5.0,162
968,Email log added by Limuel Ongtingco.,2025-11-10 02:44:01.659210,1.0,42
969,Remark added by Limuel Ongtingco: Re-opening the ticket. Client experienced LoS,2025-11-10 02:44:27.949943,1.0,42
970,Status changed from Resolved to In Progress by Limuel Ongtingco.,2025-11-10 02:44:27.949948,1.0,42
971,RT Ticket Number '1662' added by Sophia Paloma.,2025-11-10 02:46:50.834373,5.0,162
972,Status changed from Open to In Progress by Sophia Paloma.,2025-11-10 02:46:50.834377,5.0,162
973,Status changed from In Progress to Resolved by Sophia Paloma.,2025-11-10 02:46:57.487172,5.0,157
974,Status changed from In Progress to Resolved by Sophia Paloma.,2025-11-10 02:47:07.442622,5.0,160
975,Ticket created by Limuel Ongtingco,2025-11-10 03:09:33.994177,1.0,165
976,Ticket auto-assigned to Zxakira Napoles,2025-11-10 03:09:34.000750,1.0,165
977,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-10 03:09:39.216457,1.0,165
978,Ticket created by Limuel Ongtingco,2025-11-10 05:16:52.345087,1.0,166
979,Ticket auto-assigned to Zxakira Napoles,2025-11-10 05:16:52.356912,1.0,166
980,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-10 05:17:21.492282,1.0,166
981,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-10 05:17:38.316851,5.0,166
